order_id,customer_id,product_id,order_date,quantity,unit_price,shipping_cost,total_amount,profit,order_status
364,760,26315,2024-07-30,2,38.47,13.56,76.94,9.96,Shipped
365,3122,6004,2026-04-26,1,29.0,11.45,29.0,6.52,Shipped
366,5224,13714,2025-11-10,5,19.99,2.37,99.95,24.89,Shipped
367,9672,1136,2024-05-30,4,7.49,2.39,29.96,3.58,Delivered
368,3780,1358,2025-10-08,4,43.18,14.18,172.72,35.39,Delivered
369,492,1685,2024-07-16,2,8.0,4.25,16.0,2.06,Cancelled
370,8696,6276,2024-06-10,2,32.0,6.18,64.0,8.29,Delivered
371,9370,27972,2024-06-18,5,12.99,5.64,64.95,12.58,Delivered
372,5556,3565,2026-04-01,5,84.55,13.81,422.75,48.45,Cancelled
373,9130,28949,2025-03-02,2,42.99,11.41,85.98,16.07,Cancelled
374,5321,27312,2025-10-18,2,32.99,11.97,65.98,7.4,Delivered
375,8353,5762,2025-09-21,2,23.54,6.97,47.08,8.33,Shipped
376,1568,9635,2025-10-18,1,26.94,11.0,26.94,5.85,Shipped
377,2582,5526,2024-09-22,5,873.76,14.29,4368.8,798.95,Shipped
378,3245,4607,2025-02-26,4,3.39,5.05,13.56,3.27,Shipped
379,4718,17061,2025-12-29,2,20.39,10.75,40.78,11.78,Shipped
380,2047,10402,2024-07-29,3,8.28,2.21,24.84,7.4,Cancelled
381,7131,28434,2025-05-17,5,16.0,7.59,80.0,11.47,Delivered
382,9181,10861,2026-03-16,4,9.99,7.36,39.96,11.35,Cancelled
383,779,15944,2025-11-23,2,11.64,2.25,23.28,5.66,Cancelled
384,133,9461,2025-11-30,5,51.0,9.84,255.0,71.12,Shipped
385,8219,13108,2025-02-01,1,99.0,11.23,99.0,21.39,Cancelled
386,4462,28920,2026-03-02,2,4.75,4.34,9.5,1.25,Shipped
387,2460,22431,2026-01-21,2,13.5,8.59,27.0,3.23,Delivered
388,4072,3864,2025-03-14,5,9.99,10.87,49.95,7.24,Delivered
389,4253,22568,2026-02-28,2,12.84,4.53,25.68,6.27,Delivered
390,3553,20295,2025-11-28,5,24.62,5.42,123.1,15.4,Delivered
391,2473,21840,2024-11-03,5,20.88,9.3,104.4,29.65,Delivered
392,2236,6862,2025-07-08,4,23.99,4.63,95.96,13.25,Shipped
393,8965,20866,2025-06-03,2,5.49,10.18,10.98,2.39,Cancelled
394,4895,24417,2025-12-03,5,19.99,4.58,99.95,10.09,Cancelled
395,3942,6261,2025-06-30,2,10.99,2.61,21.98,5.63,Shipped
396,7791,1135,2024-06-10,2,29.76,13.13,59.52,14.91,Delivered
397,6918,21670,2025-12-25,3,12.63,9.0,37.89,5.37,Cancelled
398,612,6764,2024-10-19,1,45.08,6.11,45.08,8.29,Cancelled
399,793,10180,2025-11-11,3,18.6,3.98,55.8,9.66,Shipped
400,8602,15690,2025-09-09,1,7.31,4.96,7.31,1.45,Cancelled
401,1251,7562,2025-08-15,2,8.94,10.41,17.88,5.0,Delivered
402,6205,13125,2024-07-15,2,10.3,13.69,20.6,4.68,Shipped
403,136,13558,2025-03-19,2,108.95,9.46,217.9,49.62,Shipped
404,9620,5639,2025-11-25,1,28.99,10.95,28.99,4.59,Cancelled
405,285,11669,2025-07-21,5,42.99,7.1,214.95,40.88,Cancelled
406,4885,27540,2024-10-12,2,120.88,10.89,241.76,35.1,Shipped
407,2064,12098,2024-07-29,1,35.78,14.93,35.78,5.48,Shipped
408,4820,25728,2025-02-10,1,73.32,8.49,73.32,17.16,Cancelled
409,854,14403,2025-07-24,5,33.95,2.68,169.75,41.96,Cancelled
410,2408,20331,2025-07-26,3,27.29,10.43,81.87,9.38,Delivered
411,3101,7936,2025-05-19,4,8.99,13.88,35.96,7.64,Delivered
412,1734,2364,2025-12-15,3,17.45,10.83,52.35,9.55,Shipped
413,2690,4242,2024-10-08,4,20.43,6.74,81.72,16.46,Cancelled
414,8923,10082,2026-01-12,5,5.29,12.52,26.45,6.57,Shipped
415,824,5153,2026-04-05,2,19.94,10.93,39.88,11.44,Shipped
416,6226,20284,2025-08-01,1,29.99,6.26,29.99,5.88,Delivered
417,9434,248,2025-01-02,3,14.79,9.55,44.37,6.53,Cancelled
418,8346,26023,2025-11-01,5,23.83,8.97,119.15,17.16,Delivered
419,8323,1423,2026-01-31,2,27.59,2.2,55.18,9.93,Delivered
420,487,10856,2026-03-25,1,16.24,14.58,16.24,4.48,Delivered
421,9415,4104,2025-07-04,3,39.0,14.16,117.0,24.34,Shipped
422,2088,13447,2025-04-16,2,28.32,3.35,56.64,7.25,Shipped
423,6749,27988,2026-02-17,4,4.99,8.45,19.96,3.73,Cancelled
424,4192,28470,2025-01-19,1,83.56,3.69,83.56,23.23,Delivered
425,740,1831,2025-11-14,4,19.95,9.6,79.8,19.22,Cancelled
426,6220,4937,2025-02-15,1,42.99,5.62,42.99,10.31,Delivered
427,7794,21400,2025-05-13,3,49.95,4.23,149.85,15.85,Shipped
428,3121,29141,2026-01-23,1,8.99,5.79,8.99,2.19,Shipped
429,2674,28297,2025-05-07,5,10.39,11.13,51.95,10.15,Delivered
430,115,26834,2026-03-09,4,143.56,14.59,574.24,132.1,Shipped
431,2440,9501,2024-10-06,3,42.99,3.33,128.97,15.35,Shipped
432,6931,15546,2026-04-23,2,5.59,11.09,11.18,3.1,Cancelled
433,2223,809,2024-07-21,4,103.85,4.72,415.4,63.24,Delivered
434,6114,5695,2025-08-22,2,9.36,10.99,18.72,4.99,Shipped
435,1614,6409,2026-03-06,3,6.95,6.85,20.85,6.08,Delivered
436,3387,3044,2024-12-15,4,6.72,3.93,26.88,7.75,Delivered
437,9295,928,2025-02-20,1,149.99,7.76,149.99,30.98,Delivered
438,6239,14192,2024-12-14,2,7.62,3.58,15.24,3.39,Shipped
439,5004,11325,2024-07-31,2,333.48,2.03,666.96,122.84,Shipped
440,332,2674,2025-07-13,4,31.2,6.49,124.8,20.63,Delivered
441,6624,20561,2025-09-07,4,13.27,9.45,53.08,10.07,Delivered
442,6173,10221,2024-12-17,5,22.95,9.8,114.75,13.94,Shipped
443,9990,15623,2025-06-15,5,5.92,3.95,29.6,7.13,Cancelled
444,6846,745,2025-09-05,1,64.3,14.65,64.3,10.91,Cancelled
445,9503,5956,2026-03-05,5,14.99,13.91,74.95,12.94,Shipped
446,1205,7314,2025-03-07,1,54.89,14.01,54.89,12.51,Shipped
447,2608,11649,2025-02-25,4,40.29,6.32,161.16,46.2,Shipped
448,1476,25087,2026-03-25,1,5.47,10.18,5.47,1.09,Shipped
449,8983,15419,2025-08-15,5,8.29,5.86,41.45,8.13,Cancelled
450,8482,22565,2024-07-15,1,89.13,10.71,89.13,15.94,Shipped
451,2346,7479,2024-08-17,4,8.99,2.68,35.96,8.94,Shipped
452,6697,1524,2026-04-13,5,38.9,9.66,194.5,47.14,Delivered
453,299,767,2024-08-01,2,16.76,8.73,33.52,6.55,Shipped
454,897,1093,2025-06-11,4,5.79,8.94,23.16,6.83,Shipped
455,2793,20493,2025-08-28,4,84.83,11.42,339.32,50.0,Shipped
456,2299,21963,2024-10-13,2,9.48,6.48,18.96,5.08,Delivered
457,4134,28147,2024-10-20,4,6.99,2.3,27.96,6.83,Delivered
458,5081,8393,2026-03-27,4,143.95,9.85,575.8,152.3,Cancelled
459,1,15402,2024-06-29,3,4.24,9.81,12.72,2.16,Delivered
460,1780,24776,2024-05-21,5,75.9,6.12,379.5,101.67,Shipped
461,3538,15976,2024-11-04,3,24.99,2.01,74.97,13.19,Cancelled
462,9056,21467,2026-04-30,3,92.59,9.87,277.77,50.25,Delivered
463,6351,9366,2025-09-25,4,17.99,3.67,71.96,20.63,Cancelled
464,8941,16905,2026-04-14,5,62.99,6.9,314.95,62.84,Shipped
465,3642,19115,2025-06-23,3,31.91,3.14,95.73,9.77,Shipped
466,5338,8274,2024-12-25,4,18.58,9.7,74.32,19.8,Delivered
467,7323,8731,2025-10-23,4,17.95,12.94,71.8,19.73,Delivered
468,5514,20519,2026-03-23,2,33.49,6.34,66.98,10.68,Cancelled
469,690,18899,2026-03-11,3,33.95,10.03,101.85,11.84,Shipped
470,6882,11648,2024-12-28,4,16.78,12.84,67.12,16.24,Cancelled
471,9652,288,2025-05-05,1,43.28,8.53,43.28,5.7,Shipped
472,7230,7780,2026-04-19,2,9.0,4.71,18.0,2.34,Shipped
473,5823,11714,2025-07-03,4,179.99,3.64,719.96,202.61,Delivered
474,6686,5269,2026-02-28,3,28.32,2.2,84.96,21.7,Delivered
475,9146,23406,2025-04-28,2,201.99,10.33,403.98,116.13,Shipped
476,9679,7445,2026-01-24,3,4.99,10.48,14.97,1.74,Delivered
477,502,11247,2025-01-09,2,8.99,10.08,17.98,3.96,Cancelled
478,679,22024,2024-11-28,5,21.55,10.45,107.75,19.99,Shipped
479,9385,6633,2024-10-12,5,6.53,14.45,32.65,6.57,Delivered
480,759,2702,2024-07-23,2,98.01,11.1,196.02,21.14,Shipped
481,1694,15907,2025-07-31,3,6.29,5.46,18.87,4.36,Delivered
482,4947,18559,2024-06-13,4,69.99,8.07,279.96,70.89,Delivered
483,4800,14680,2026-03-09,1,69.95,10.9,69.95,14.99,Cancelled
484,6674,22279,2025-07-24,1,52.1,13.82,52.1,12.74,Delivered
485,7477,24652,2024-06-09,4,26.26,14.56,105.04,18.58,Delivered
486,3462,24613,2026-03-29,4,39.01,7.05,156.04,44.59,Shipped
487,3919,24323,2026-01-31,1,9.99,14.98,9.99,2.48,Cancelled
488,1023,22330,2025-04-29,1,10.99,4.34,10.99,2.71,Delivered
489,6270,9372,2025-01-21,5,6.39,9.92,31.95,5.37,Cancelled
490,4551,15866,2025-09-18,4,16.49,5.45,65.96,11.66,Shipped
491,8884,23017,2024-09-23,2,25.49,4.24,50.98,11.44,Delivered
492,4052,24627,2024-07-06,4,10.7,9.16,42.8,5.69,Cancelled
493,7819,11693,2024-12-30,5,13.95,2.64,69.75,9.84,Cancelled
494,1814,4844,2026-04-18,4,23.99,11.94,95.96,11.98,Delivered
495,1269,14136,2025-07-08,4,259.0,8.78,1036.0,226.07,Delivered
496,2294,19602,2025-10-08,4,12.99,11.94,51.96,14.41,Cancelled
497,2769,11116,2026-01-19,1,27.99,5.37,27.99,4.39,Cancelled
498,2105,14002,2024-10-19,5,24.99,13.56,124.95,14.59,Cancelled
499,82,26185,2024-11-02,5,296.99,4.55,1484.95,380.32,Shipped
500,7073,14787,2026-01-05,3,23.99,10.73,71.97,13.22,Shipped
501,7608,26634,2026-04-12,4,14.99,13.84,59.96,8.65,Shipped
502,5099,7672,2026-04-03,3,5.78,11.37,17.34,3.0,Delivered
503,3691,20434,2026-03-31,2,94.5,4.18,189.0,28.11,Shipped
504,8596,18733,2024-08-29,3,15.12,8.48,45.36,12.49,Cancelled
505,9771,24437,2025-02-06,2,54.18,14.02,108.36,28.87,Cancelled
506,5310,14271,2025-03-26,3,12.24,7.58,36.72,7.48,Cancelled
507,6792,10570,2024-10-22,1,22.5,12.16,22.5,6.55,Delivered
508,9164,17724,2026-05-01,2,74.95,6.51,149.9,31.1,Shipped
509,9820,22274,2025-07-31,5,22.44,9.35,112.2,31.75,Cancelled
510,4337,4910,2025-05-07,2,27.99,9.81,55.98,7.08,Delivered
511,5159,18381,2025-07-16,1,24.99,6.08,24.99,6.8,Shipped
512,2253,16589,2024-06-09,2,13.99,8.41,27.98,4.1,Cancelled
513,6194,21107,2025-10-03,1,5.25,12.22,5.25,1.16,Cancelled
514,3268,20187,2024-10-17,1,19.99,11.93,19.99,3.64,Shipped
515,7589,14481,2024-10-09,1,13.99,11.29,13.99,3.36,Shipped
516,974,19198,2025-08-08,5,17.62,6.12,88.1,15.44,Cancelled
517,3154,23906,2026-04-16,4,9.99,5.23,39.96,5.54,Shipped
518,8557,7170,2024-05-28,3,34.69,6.56,104.07,24.44,Cancelled
519,4681,1172,2024-07-20,4,15.39,4.44,61.56,10.64,Shipped
520,9045,3379,2025-02-17,5,6.84,14.04,34.2,7.83,Shipped
521,935,22449,2024-07-18,2,127.99,6.87,255.98,59.91,Shipped
522,7876,27755,2025-09-20,3,141.55,8.75,424.65,57.4,Shipped
523,3799,28377,2024-08-17,1,6.98,9.75,6.98,1.04,Cancelled
524,9019,20217,2026-03-19,2,8.6,12.66,17.2,3.63,Delivered
525,6704,18894,2025-04-10,4,3.39,5.78,13.56,3.18,Shipped
526,3320,13178,2024-09-06,4,31.26,14.2,125.04,16.06,Shipped
527,9171,4131,2024-12-15,1,16.49,4.54,16.49,1.8,Shipped
528,2846,8253,2025-12-05,2,16.0,3.65,32.0,7.14,Cancelled
529,7784,7249,2024-07-07,4,19.99,5.75,79.96,12.53,Cancelled
530,6635,2164,2026-04-16,5,27.99,4.13,139.95,39.73,Delivered
531,6161,6352,2025-08-06,1,4.0,12.51,4.0,0.63,Delivered
532,1914,23856,2025-04-18,3,69.97,5.6,209.91,41.17,Delivered
533,7668,28116,2024-08-08,5,8.3,2.36,41.5,8.79,Shipped
534,3676,19956,2025-06-21,2,6.18,9.64,12.36,2.69,Cancelled
535,8712,19616,2025-08-05,3,164.95,4.84,494.85,133.83,Delivered
536,8608,299,2024-06-10,3,24.99,5.78,74.97,11.27,Cancelled
537,8359,9046,2025-04-08,2,59.95,14.15,119.9,18.06,Cancelled
538,5501,1372,2026-03-04,4,16.0,2.68,64.0,8.3,Shipped
539,9533,1446,2025-07-27,4,33.49,6.77,133.96,35.2,Delivered
540,7984,23833,2024-07-22,2,10.94,5.32,21.88,4.11,Delivered
541,6498,14827,2025-03-25,5,33.25,8.78,166.25,18.12,Cancelled
542,7884,12255,2026-05-03,1,22.93,4.99,22.93,5.22,Delivered
543,8939,22148,2025-01-07,3,23.5,8.61,70.5,13.28,Delivered
544,897,9736,2025-08-15,5,10.79,11.79,53.95,11.89,Cancelled
545,114,15293,2025-08-03,1,41.65,12.93,41.65,4.29,Delivered
546,2067,13418,2026-01-12,5,7.35,12.42,36.75,10.25,Cancelled
547,5421,27727,2025-01-11,3,4.16,4.39,12.48,2.75,Cancelled
548,7442,15646,2024-06-09,1,5.99,12.36,5.99,1.56,Delivered
549,7505,24173,2026-04-28,2,28.02,2.77,56.04,14.0,Cancelled
550,5159,23713,2025-02-04,2,73.71,10.41,147.42,18.86,Cancelled
551,8645,23693,2024-10-11,2,89.99,5.95,179.98,40.41,Cancelled
552,7276,16915,2025-10-09,3,28.22,6.33,84.66,22.06,Shipped
553,2643,23637,2026-02-07,4,34.16,14.68,136.64,20.49,Delivered
554,2419,1537,2025-06-16,5,69.97,11.3,349.85,54.3,Shipped
555,5924,4603,2025-04-22,4,11.99,9.82,47.96,8.34,Delivered
556,3331,21900,2024-10-30,4,23.05,10.75,92.2,25.26,Delivered
557,2383,640,2026-04-14,1,20.99,13.3,20.99,4.01,Cancelled
558,2995,892,2024-08-18,1,8.95,4.36,8.95,1.68,Cancelled
559,2774,4753,2026-02-07,5,109.86,12.78,549.3,105.15,Delivered
560,2953,9659,2025-07-10,2,15.99,11.91,31.98,6.17,Cancelled
561,9849,2159,2024-06-30,2,36.99,7.45,73.98,19.19,Cancelled
562,8159,27235,2024-09-29,5,22.5,3.96,112.5,26.9,Shipped
563,1675,10431,2026-04-02,5,13.07,8.44,65.35,7.55,Shipped
564,9385,19833,2024-08-31,3,40.41,9.53,121.23,24.03,Shipped
565,6127,27899,2025-08-08,1,11.99,3.53,11.99,1.74,Shipped
566,135,10224,2024-12-02,5,18.95,5.39,94.75,20.89,Delivered
567,8041,6881,2025-05-18,5,92.99,4.86,464.95,89.3,Cancelled
568,2607,398,2025-12-02,4,12.97,7.41,51.88,5.47,Cancelled
569,5891,2228,2025-12-03,5,83.15,12.49,415.75,63.5,Cancelled
570,4658,21379,2025-07-22,5,219.0,3.66,1095.0,139.03,Delivered
571,5915,18540,2024-11-01,1,10.91,12.21,10.91,1.7,Shipped
572,6854,16635,2026-05-13,1,17.29,4.14,17.29,2.0,Delivered
573,391,17550,2024-08-31,1,7.99,12.15,7.99,2.25,Cancelled
574,5955,13458,2024-06-16,5,149.98,6.54,749.9,140.29,Cancelled
575,5995,28915,2026-05-04,2,15.19,6.51,30.38,7.76,Cancelled
576,3820,14733,2024-08-18,2,22.73,10.69,45.46,13.56,Delivered
577,7459,5575,2025-05-11,1,79.2,2.31,79.2,17.93,Cancelled
578,3769,15151,2024-05-27,2,72.6,13.35,145.2,23.21,Cancelled
579,4156,6280,2025-07-26,4,3.88,11.93,15.52,2.66,Shipped
580,5785,12104,2025-05-17,5,509.99,5.3,2549.95,530.74,Cancelled
581,9774,17381,2025-09-24,4,89.99,12.38,359.96,93.53,Delivered
582,9963,17583,2025-07-31,4,22.99,4.89,91.96,23.95,Cancelled
583,7393,19075,2026-05-01,5,234.99,7.96,1174.95,339.46,Cancelled
584,2516,24347,2025-09-09,4,19.99,8.92,79.96,14.46,Cancelled
585,6195,13448,2024-10-23,5,9.69,9.36,48.45,11.06,Delivered
586,436,27978,2024-09-29,5,2.52,9.72,12.6,2.27,Cancelled
587,8152,27869,2026-04-30,4,9.48,14.28,37.92,9.06,Cancelled
588,5521,23924,2024-11-04,5,10.0,10.32,50.0,14.82,Cancelled
589,1786,5830,2025-11-06,4,150.89,11.4,603.56,90.07,Delivered
590,5552,20449,2024-06-28,4,5.46,11.04,21.84,2.53,Cancelled
591,9497,4378,2025-07-03,4,34.99,4.23,139.96,19.1,Delivered
592,4129,14620,2025-11-23,5,24.88,13.14,124.4,26.23,Delivered
593,7572,12117,2025-07-15,2,2.97,14.26,5.94,1.2,Shipped
594,2657,4970,2024-09-14,2,5.96,14.45,11.92,1.45,Delivered
595,5998,26475,2025-08-06,3,849.0,11.96,2547.0,696.89,Delivered
596,4874,9501,2025-04-23,1,42.99,7.92,42.99,4.98,Delivered
597,9518,951,2026-01-09,2,17.95,9.6,35.9,8.51,Cancelled
598,6632,6243,2025-07-21,5,21.99,8.36,109.95,14.74,Cancelled
599,997,9123,2025-12-16,2,61.74,7.14,123.48,15.14,Cancelled
600,257,15508,2025-03-13,1,11.09,14.36,11.09,1.68,Cancelled
601,9992,10837,2026-03-09,5,174.99,13.03,874.95,195.79,Shipped
602,6812,23678,2025-05-26,3,119.99,5.86,359.97,85.04,Delivered
603,355,5158,2024-08-25,4,449.99,4.62,1799.96,520.01,Cancelled
604,8945,1197,2026-03-17,5,11.94,7.11,59.7,6.18,Delivered
605,9476,13745,2025-10-27,4,35.57,5.08,142.28,24.1,Delivered
606,3381,1439,2025-02-04,3,73.99,3.03,221.97,44.17,Delivered
607,2613,22672,2024-12-31,1,34.79,9.37,34.79,9.72,Shipped
608,321,1962,2026-01-10,5,27.61,12.21,138.05,15.06,Shipped
609,7042,15735,2026-02-04,2,248.0,3.11,496.0,117.2,Shipped
610,4083,8043,2025-04-12,2,24.99,12.1,49.98,7.45,Shipped
611,4654,4105,2024-12-09,5,44.9,12.81,224.5,45.71,Shipped
612,6874,22343,2025-09-08,5,36.99,7.61,184.95,25.46,Cancelled
613,3546,7593,2024-05-29,5,213.86,13.07,1069.3,317.64,Cancelled
614,8629,25968,2025-12-29,1,9.53,4.48,9.53,1.36,Shipped
615,986,4064,2024-08-07,1,7.13,2.49,7.13,1.55,Shipped
616,4491,18176,2025-10-14,4,9.59,12.33,38.36,6.52,Delivered
617,2841,10405,2025-10-29,3,82.99,5.8,248.97,49.92,Cancelled
618,9247,16096,2025-01-11,5,11.81,14.1,59.05,7.38,Delivered
619,1210,23736,2025-03-09,3,22.0,5.63,66.0,9.41,Shipped
620,8391,732,2026-02-14,4,8.59,6.82,34.36,5.55,Shipped
621,8564,17664,2025-12-18,4,32.82,11.42,131.28,21.69,Cancelled
622,5347,4022,2025-08-15,5,19.99,5.14,99.95,11.32,Shipped
623,8018,28890,2024-06-11,5,108.99,8.46,544.95,158.36,Cancelled
624,6651,14899,2024-06-07,3,3.5,3.37,10.5,1.72,Delivered
625,5912,25627,2026-04-24,2,7.26,9.42,14.52,4.23,Delivered
626,6869,18864,2025-09-09,5,16.67,5.79,83.35,14.96,Shipped
627,5166,4646,2024-10-20,4,13.86,13.22,55.44,15.64,Shipped
628,2339,20905,2026-03-22,3,4.76,13.22,14.28,3.47,Delivered
629,9738,6681,2025-05-30,3,29.04,7.37,87.12,16.61,Cancelled
630,8671,25160,2025-09-29,2,9.99,10.76,19.98,5.11,Cancelled
631,3201,27239,2024-08-23,4,19.23,9.36,76.92,15.87,Cancelled
632,2383,15519,2024-12-23,2,29.99,10.08,59.98,10.42,Delivered
633,1027,24679,2024-05-21,4,8.03,2.78,32.12,6.61,Cancelled
634,1441,16225,2025-06-18,5,4.97,5.62,24.85,4.42,Cancelled
635,4898,7605,2025-05-14,2,8.09,2.9,16.18,4.56,Delivered
636,8702,20465,2025-04-22,4,46.99,12.25,187.96,26.4,Shipped
637,9726,19847,2025-06-18,5,134.95,4.33,674.75,122.27,Delivered
638,7973,26076,2025-05-06,2,43.27,4.5,86.54,23.18,Shipped
639,9722,26427,2024-11-02,4,119.68,8.16,478.72,56.71,Shipped
640,7869,315,2025-11-24,5,16.99,7.57,84.95,20.99,Shipped
641,9169,16398,2024-05-22,4,8.45,14.1,33.8,5.54,Cancelled
642,4343,8016,2025-08-14,2,4.35,4.91,8.7,1.27,Cancelled
643,1853,23497,2025-04-07,1,4.97,2.27,4.97,0.78,Delivered
644,4160,9479,2025-10-17,1,96.0,6.1,96.0,25.54,Shipped
645,5149,5594,2025-04-09,1,60.92,5.31,60.92,15.11,Cancelled
646,3193,18213,2025-10-14,3,24.0,9.69,72.0,18.8,Cancelled
647,635,23208,2025-06-21,2,7.99,13.65,15.98,2.15,Shipped
648,8209,17760,2024-07-05,2,459.97,2.99,919.94,119.75,Shipped
649,1197,26130,2025-03-30,1,22.49,9.47,22.49,2.83,Cancelled
650,9219,503,2025-07-17,2,7.99,5.06,15.98,2.6,Cancelled
651,5481,13602,2025-01-07,3,140.37,13.84,421.11,73.59,Delivered
652,2628,16588,2024-06-25,2,118.52,14.86,237.04,29.96,Shipped
653,828,7293,2025-09-11,1,48.32,10.54,48.32,8.2,Shipped
654,4816,21725,2025-05-15,2,6.62,12.85,13.24,2.17,Cancelled
655,9623,29029,2024-09-21,1,11.99,7.89,11.99,1.42,Delivered
656,9732,28941,2024-12-23,5,35.59,12.29,177.95,39.66,Cancelled
657,807,13047,2026-05-05,1,59.99,3.54,59.99,17.09,Shipped
658,2732,26613,2025-10-29,4,6.16,9.81,24.64,4.2,Shipped
659,8865,5103,2025-08-04,5,22.99,9.36,114.95,18.65,Shipped
660,183,22237,2024-08-11,5,13.59,9.79,67.95,10.26,Shipped
661,4050,28774,2025-04-13,4,13.49,11.93,53.96,5.99,Cancelled
662,8632,111,2025-09-29,4,29.67,9.09,118.68,19.15,Delivered
663,5312,5182,2024-11-14,1,10.37,12.52,10.37,2.44,Shipped
664,4984,9675,2025-10-22,3,49.99,9.82,149.97,21.04,Cancelled
665,4958,9645,2024-08-05,1,495.0,2.54,495.0,97.93,Delivered
666,8351,18013,2025-09-11,4,16.49,13.22,65.96,16.02,Cancelled
667,2981,14022,2025-09-19,4,149.5,6.58,598.0,91.45,Delivered
668,2036,6336,2024-09-30,1,5.96,5.78,5.96,1.42,Shipped
669,7203,26093,2026-05-06,1,21.99,12.26,21.99,2.8,Cancelled
670,2177,9814,2026-04-24,2,37.4,10.29,74.8,19.13,Delivered
671,3381,10550,2024-09-25,4,28.99,2.03,115.96,24.15,Cancelled
672,8453,29298,2024-07-05,3,18.99,7.29,56.97,8.31,Shipped
673,5786,29222,2024-07-19,2,8.79,8.15,17.58,4.93,Delivered
674,6113,10506,2024-08-19,2,92.38,6.57,184.76,40.45,Shipped
675,9499,7990,2026-03-04,1,10.49,10.68,10.49,1.25,Shipped
676,6489,25486,2025-03-27,2,54.45,14.8,108.9,23.29,Cancelled
677,4862,2484,2024-06-22,1,60.99,4.73,60.99,14.05,Cancelled
678,5853,940,2025-02-18,5,8.14,4.88,40.7,10.81,Shipped
679,6651,12086,2026-03-29,5,49.0,10.98,245.0,46.49,Delivered
680,4018,13389,2025-12-07,3,11.97,4.13,35.91,8.67,Cancelled
681,5928,973,2024-11-10,4,59.97,4.96,239.88,44.54,Shipped
682,7087,28423,2026-03-19,2,30.11,7.82,60.22,14.9,Shipped
683,4004,7510,2026-05-06,1,13.99,11.84,13.99,4.05,Cancelled
684,1213,6573,2024-08-06,1,11.99,5.67,11.99,2.48,Cancelled
685,8929,16501,2025-02-21,3,20.3,10.03,60.9,9.49,Shipped
686,5311,7087,2024-09-03,4,31.08,5.47,124.32,31.49,Delivered
687,2971,16428,2025-02-18,3,5.69,9.3,17.07,3.59,Delivered
688,8602,18684,2025-04-19,2,13.89,2.26,27.78,6.3,Delivered
689,69,24768,2025-02-19,4,112.99,5.73,451.96,64.96,Delivered
690,9932,13540,2024-11-05,5,0.56,7.18,2.8,0.76,Cancelled
691,3449,14652,2024-07-03,4,7.85,3.88,31.4,8.83,Delivered
692,3105,9892,2024-10-23,4,86.82,6.92,347.28,45.88,Delivered
693,3605,2830,2025-11-09,1,46.53,8.34,46.53,12.0,Shipped
694,8667,19565,2026-02-16,5,29.96,13.88,149.8,26.12,Cancelled
695,4556,17905,2026-01-06,5,7.49,3.71,37.45,3.83,Delivered
696,6259,4912,2024-12-16,3,299.99,5.7,899.97,95.97,Cancelled
697,6641,23387,2025-12-27,3,49.55,13.92,148.65,40.2,Cancelled
698,8407,19640,2025-01-07,2,44.99,10.36,89.98,17.2,Delivered
699,3633,7406,2024-11-05,5,6.42,3.46,32.1,5.03,Delivered
700,8037,9799,2024-12-15,2,161.26,14.99,322.52,57.79,Cancelled
701,1382,28441,2026-01-15,4,19.99,2.52,79.96,11.16,Shipped
702,9535,28689,2025-09-10,1,2.0,2.16,2.0,0.35,Delivered
703,1475,4500,2024-12-03,5,16.8,2.29,84.0,11.91,Shipped
704,9002,15782,2025-03-08,4,139.99,10.89,559.96,95.22,Cancelled
705,5154,1074,2024-10-30,3,3452.83,9.68,10358.49,2157.42,Cancelled
706,7197,26816,2025-03-24,5,8.33,6.95,41.65,6.08,Shipped
707,3231,28719,2025-05-14,4,87.73,2.52,350.92,83.83,Shipped
708,7650,22130,2024-06-22,2,14.44,6.09,28.88,8.48,Shipped
709,7902,1515,2025-07-31,4,46.49,5.58,185.96,32.2,Shipped
710,3552,535,2025-04-06,3,49.0,11.9,147.0,35.8,Shipped
711,3326,7783,2025-11-08,4,35.99,14.2,143.96,33.67,Cancelled
712,2117,24570,2024-08-16,1,5.63,11.68,5.63,0.88,Delivered
713,6559,24227,2025-10-29,5,14.22,6.87,71.1,12.86,Shipped
714,5954,25089,2026-03-06,2,15.0,8.32,30.0,3.51,Shipped
715,5676,27054,2026-04-20,1,7.48,8.05,7.48,1.26,Shipped
716,4883,15309,2025-12-11,2,9.22,7.69,18.44,4.78,Shipped
717,8542,8596,2025-08-07,2,12.97,2.42,25.94,5.37,Delivered
718,6860,25964,2025-03-11,1,16.94,10.29,16.94,3.22,Shipped
719,5917,12225,2026-01-03,2,18.95,7.75,37.9,10.43,Delivered
720,5761,6973,2025-12-17,2,14.98,2.87,29.96,4.49,Cancelled
721,8654,6896,2026-04-06,3,4.78,14.34,14.34,3.43,Cancelled
722,5342,6234,2025-11-22,2,59.95,6.54,119.9,35.35,Shipped
723,9034,2298,2025-10-30,1,60.12,14.76,60.12,10.95,Shipped
724,9139,16065,2025-01-30,2,89.99,14.52,179.98,26.48,Cancelled
725,5994,25327,2026-05-03,4,29.99,4.26,119.96,27.85,Shipped
726,3221,12848,2025-07-17,2,41.72,13.8,83.44,20.11,Shipped
727,6991,24917,2025-11-13,3,28.99,8.91,86.97,17.69,Shipped
728,3228,7503,2026-04-14,5,4.75,8.08,23.75,5.7,Cancelled
